fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
53,4,0.321,PF,17,0,Marcus Camby,NYK,42,0.321,15,19,28,14,0.421,0,8,14,Dec-13,,c/cambyma01.html,17,24,53,24,7,38,80,cambyma01,0.321,250,56,4590338,University of Massachusetts Amherst,99,1996,211,Right,0,-0.1,0.007,-0.4,19.6,0.342,1.5,27.1,4.8,8.6,10.9,0.4,14.3,8.1,-6.6,0.358,-3.2,3.4,18.7,0
0,0,,SG,0,0,Matt Carroll,CHA,0,,0,0,1,0,,0,0,1,Dec-13,,c/carroma01.html,0,0,0,1,0,32,0,carroma01,,6,0,3500000,,,,,,,0,0.029,0,,,0,0,0,2.9,0,0,0,23.4,-7.6,,-15.4,-7.8,0,0
456,3,0.435,SF,210,162,Vince Carter,DAL,1088,0.53,106,223,226,44,0.816,399,182,194,Dec-13,0.406,c/cartevi01.html,372,58,855,81,74,36,334,cartevi01,0.461,2093,276,3090000,University of North Carolina,99,1999,198,Right,0.467,2.6,0.137,3.9,10,0.571,1.8,14.4,1.6,17.8,3.1,2,23.1,15,3.3,0.261,2.9,-0.4,8.9,6
84,1,0.394,SF,38,25,Omri Casspi,CLE,173,0.472,22,41,45,12,0.537,76,22,28,Dec-13,0.329,c/casspom01.html,63,20,160,43,25,24,114,casspom01,0.452,503,94,2277306,,102,2009,206,Right,0.475,0,0.064,0.1,11,0.486,2.6,22.7,1.9,12.9,4.4,0.6,17.7,8.8,-1.8,0.256,-1.7,0.1,13.1,0.7
228,77,0.429,PG,104,123,Mario Chalmers,MIA,666,0.545,119,112,196,12,0.795,301,89,273,Dec-13,0.409,c/chalmma01.html,227,19,529,77,118,26,171,chalmma01,0.456,2068,152,4000000,University of Kansas,86,2008,188,Right,0.569,1.6,0.12,2.6,17.1,0.576,3,8.6,0.5,13.3,1.2,2.5,16.1,19.4,1.3,0.212,1.1,-0.2,5.1,5.2
400,66,0.638,C,255,0,Tyson Chandler,NYK,689,0.638,87,258,188,75,0.694,0,179,62,Dec-13,,c/chandty01.html,255,269,400,66,42,30,703,chandty01,0.638,2164,434,13604188,,108,2001,216,Right,0,3,0.207,6.7,14.5,0.671,1,24.3,3,18.9,14.1,2.6,13,4.5,1.7,0.645,3.5,1.8,19,9.3
329,8,0.462,PF,158,52,Wilson Chandler,DEN,560,0.519,60,111,119,12,0.793,126,88,58,Dec-13,0.413,c/chandwi01.html,210,45,455,43,45,25,218,chandwi01,0.48,1079,173,5930414,DePaul University,102,2007,203,Right,0.277,0.7,0.137,1.8,10.6,0.556,2.1,17.6,0.9,16.6,4.8,1.3,22.7,8.3,1.2,0.244,0.7,-0.5,11.3,3.1
18,0,0.286,SF,5,1,Josh Childress,BRK,14,0.31,0,2,3,2,0.5,3,1,5,Dec-13,0.333,c/childjo01.html,6,6,21,14,2,29,15,childjo01,0.278,100,9,377474,Stanford University,95,2004,203,Right,0.143,0,0.029,0,0,0.32,1.1,10.7,1.5,7,7,0.1,10.1,7.3,-3.8,0.095,-3.5,0.3,8.9,0.1
282,36,0.44,PF,135,35,Earl Clark,LAL,428,0.486,62,76,102,44,0.697,104,53,65,Dec-13,0.337,c/clarkea01.html,170,82,386,59,36,25,325,clarkea01,0.479,1363,243,1240000,University of Louisville,102,2009,208,Right,0.269,0.4,0.08,0.7,12.9,0.51,1.3,19.1,2.3,12.4,6.8,1.5,15.7,7.4,-2,0.197,-0.9,1,13.1,2.3
102,16,0.392,SF,49,25,Victor Claver,POR,187,0.458,43,30,75,12,0.467,87,14,43,Dec-13,0.287,c/clavevi01.html,74,31,189,49,26,24,119,clavevi01,0.48,812,88,1300000,,101,2012,206,Right,0.46,-0.3,-0.005,-0.6,17.5,0.462,1.7,12.8,1.1,7,4.4,0.5,13.9,7.9,-3.3,0.159,-3.3,0,8.5,-0.1
327,4,0.421,PG,144,35,Norris Cole,MIA,445,0.462,104,80,155,7,0.65,98,52,164,Dec-13,0.357,c/coleno01.html,179,18,425,80,57,24,130,coleno01,0.44,1590,112,1082520,Cleveland State University,79,2011,188,Right,0.231,-1,0.019,-0.8,18.4,0.483,1.9,8.2,0.4,7.9,1.5,1.4,17,15.2,-3.4,0.188,-4.5,-1.1,5,0.6
29,9,0.31,C,9,0,Jason Collins,TOT,41,0.31,18,32,85,10,0.719,0,23,8,Dec-13,,c/collija04.html,9,22,29,38,12,34,60,collija04,0.31,384,38,1352181,Stanford University,115,2001,213,Right,0,-0.1,0.045,-0.1,29.5,0.476,1.6,11.3,2.1,3,6.9,0.5,7.5,2.9,-5.3,1.103,-3.4,1.9,9.2,0.4
588,47,0.471,PG,293,48,Darren Collison,DAL,972,0.504,173,275,139,8,0.88,136,242,415,Dec-13,0.353,c/collida01.html,341,31,724,81,100,25,219,collida01,0.498,2372,188,2319344,,,,,,0.188,1.3,0.114,4,17,0.575,2.2,8.7,0.3,16.3,1.5,1.7,19.6,26.8,1.1,0.38,0.2,-0.9,5.1,5.6
292,2,0.595,C,176,0,Nick Collison,OKC,412,0.595,69,78,197,30,0.769,4,60,121,Dec-13,0,c/collini01.html,176,123,296,81,51,32,333,collini01,0.603,1583,210,2929332,,,,,,0.014,1.8,0.158,3.2,17.3,0.624,1.7,14.2,1.4,13.6,9.6,2.1,11.5,11.3,1,0.264,2.4,1.4,12.1,5.2
647,80,0.44,PG,308,106,Mike Conley,MEM,1168,0.497,189,282,171,24,0.83,293,234,487,Dec-13,0.362,c/conlemi01.html,414,43,940,80,174,25,225,conlemi01,0.476,2757,182,7305786,Ohio State University,79,2007,185,Left,0.312,4.3,0.172,5.1,15.1,0.549,3.4,7.9,0.7,18.3,1.8,4.7,21,29.5,3.1,0.3,4.1,1.1,4.8,9.9
6,0,0,PG,0,0,Will Conroy,MIN,1,0,0,2,1,0,0.5,3,1,0,Dec-13,0,c/conrowi01.html,0,1,9,4,0,30,1,conrowi01,0,20,0,85439,University of Washington,88,2007,188,Right,0.333,-0.1,-0.433,-0.2,0,0.051,0,0,0,-15.2,5.5,0,22.1,0,-15.9,0.222,-22.8,-6.8,2.9,-0.2
76,1,0.305,SG,25,26,Daequan Cook,TOT,137,0.383,15,12,26,7,0.75,91,9,19,Dec-13,0.286,c/cookda02.html,51,7,167,49,8,25,61,cookda02,0.329,441,54,589769,,,,,,0.545,-0.6,-0.019,-0.6,8,0.398,0.9,14.1,1.2,5.8,1.8,0.4,19.2,6.7,-4.8,0.072,-7,-2.2,7.9,-0.2
240,13,0.479,PF,123,59,Chris Copeland,NYK,486,0.557,50,83,104,12,0.759,140,63,27,Dec-13,0.421,c/copelch01.html,182,34,380,56,16,28,119,copelch01,0.513,862,85,473604,University of Colorado,108,2012,206,Right,0.368,-0.1,0.117,1.5,10.7,0.583,1,11.9,1.2,16.8,4.5,0.6,25.3,5.7,1,0.218,-2.2,-3.2,8.1,2.1
1014,74,0.465,C,478,4,DeMarcus Cousins,SAC,1280,0.467,225,423,269,55,0.738,22,312,199,Dec-13,0.182,c/couside01.html,482,222,1036,75,108,22,746,couside01,0.471,2289,524,3880800,University of Kentucky,122,2010,211,Right,0.021,1.7,0.092,2,15.5,0.524,2.4,27,1.9,20.2,10.9,2.3,28.1,15.3,0,0.408,1,1,18.7,4.4
620,0,0.438,SG,296,149,Jamal Crawford,LAC,1255,0.511,146,248,71,13,0.871,396,216,193,Dec-13,0.376,c/crawfja01.html,445,22,1016,76,79,32,128,crawfja01,0.477,2230,106,5000000,University of Michigan,90,2000,196,Right,0.39,0.8,0.116,3.7,11.5,0.558,1.9,5.6,0.5,16.8,1.2,1.7,26,14.4,2,0.244,-0.6,-2.6,3.4,5.4
479,14,0.415,SG,218,83,Jordan Crawford,TOT,814,0.472,141,159,106,7,0.811,246,129,225,Dec-13,0.337,c/crawfjo02.html,301,44,725,70,39,24,209,crawfjo02,0.455,1709,165,1198680,Xavier University,88,2010,193,Right,0.339,0.2,0.052,0.2,15.1,0.512,1.2,10.9,0.3,13.8,2.9,1.7,25.3,23.5,-0.1,0.219,-1.6,-1.5,6.9,1.9
175,16,0.384,SF,78,63,Jae Crowder,DAL,392,0.47,49,73,128,17,0.644,192,47,94,Dec-13,0.328,c/crowdja01.html,141,35,367,78,63,22,187,crowdja01,0.446,1353,152,600491,Marquette University,106,2012,198,Right,0.523,0.5,0.055,0.2,10.9,0.491,2.4,12.3,1,10.2,2.9,1.3,15.1,10,-0.9,0.199,-0.5,0.4,7.7,1.5
665,9,0.468,PF,314,0,Dante Cunningham,MIN,695,0.468,56,103,153,38,0.65,6,67,67,Dec-13,0,c/cunnida01.html,314,142,671,80,84,25,408,cunnida01,0.472,2010,266,2090000,Villanova University,104,2009,203,Right,0.009,0.5,0.084,1.1,7.3,0.485,2.2,15.6,1.5,13.3,7.8,2.4,17.2,5.7,-2.1,0.154,-0.9,1.1,11.6,3.5
11,0,0.429,SG,4,2,Jared Cunningham,DAL,16,0.5,2,2,3,0,1,3,2,1,Dec-13,0.667,c/cunnija01.html,6,1,14,8,1,21,3,cunnija01,0.364,26,2,1156320,Oregon State University,88,2012,193,Right,0.214,0,0.033,0,11.8,0.538,2,8.4,0,14.8,4.4,0,29.6,6.8,-1.8,0.143,-6.3,-4.5,6.4,0
8,0,0.5,C,4,0,Eddy Curry,DAL,9,0.5,3,4,7,0,0.25,0,1,0,Dec-13,,c/curryed01.html,4,2,8,2,0,30,4,curryed01,0.5,25,2,23852,,133,2001,213,Right,0,-0.1,-0.146,-0.1,23.5,0.461,0,8.7,0,-0.2,9.1,0,23.3,0,-9.6,0.5,-16.1,-6.5,8.9,-0.1
788,78,0.451,PG,354,272,Stephen Curry,GSW,1786,0.549,240,291,198,12,0.9,600,262,539,Dec-13,0.453,c/curryst01.html,626,59,1388,78,126,24,314,curryst01,0.449,2983,255,3958742,Davidson College,86,2009,190,Right,0.432,5.6,0.18,8.4,13.7,0.589,2.1,9.1,0.3,21.3,2.3,2.8,26.4,31.1,6.3,0.21,5.4,-0.9,5.8,11.2
252,23,0.542,C,136,1,Samuel Dalembert,MIL,313,0.543,51,55,90,53,0.691,1,38,21,Dec-13,1,d/dalemsa01.html,137,105,253,47,17,31,276,dalemsa01,0.54,765,171,6698565,Seton Hall University,115,2001,211,Right,0.004,0.1,0.137,0.9,15.5,0.565,1.1,24.9,5.1,18.6,14.2,1.2,18.7,4.5,-2.3,0.217,-1.2,1,19.4,2.2
279,33,0.376,SF,112,20,Marquis Daniels,MIL,324,0.405,45,54,77,10,0.741,72,40,65,Dec-13,0.278,d/daniema01.html,132,48,351,59,51,32,150,daniema01,0.401,1085,102,1229255,Auburn University,90,2003,198,Right,0.205,-0.4,0.023,-0.6,10.7,0.432,2.4,10.5,0.7,9.2,4.6,1.1,16.9,9,-3.4,0.154,-3.3,0.1,7.4,0.5
670,60,0.516,PF,349,0,Anthony Davis,NOH,867,0.516,89,225,158,112,0.751,6,169,63,Dec-13,0,d/davisan02.html,349,165,676,64,75,19,522,davisan02,0.521,1846,357,5144280,University of Kentucky,114,2012,208,Right,0.009,2,0.159,3.7,10.3,0.559,2.2,23.5,5.1,21.7,10.5,2.4,21.8,6.1,0.5,0.333,2.3,1.9,16.8,6.1
482,28,0.539,C-PF,260,0,Ed Davis,TOT,623,0.539,63,167,191,85,0.617,0,103,63,Dec-13,,d/davised01.html,260,152,482,81,38,23,460,davised01,0.539,1631,308,2207040,University of North Carolina,108,2010,208,Left,0,1.1,0.159,2.9,10.2,0.561,1.2,22.8,4.2,17.8,10.9,2.4,17.6,6.7,-0.8,0.346,0.8,1.6,16.7,5.4
476,33,0.448,PF,214,0,Glen Davis,ORL,512,0.448,64,117,88,21,0.718,2,84,70,Dec-13,0,d/davisgl01.html,214,55,478,34,32,27,246,davisgl01,0.45,1064,191,6400000,,,,,,0.004,-0.3,0.035,-0.1,10.8,0.483,1.6,20.3,1.5,15,5.8,0.9,25.4,11.3,-2.8,0.245,-3,-0.2,13.1,0.8
110,0,0.433,SF,49,41,Austin Daye,TOT,247,0.531,29,34,82,22,0.765,98,26,42,Dec-13,0.418,d/dayeau01.html,90,16,208,55,14,24,123,dayeau01,0.445,676,107,2958077,Gonzaga University,99,2009,211,Right,0.471,0.2,0.117,0.8,11.5,0.554,1.1,18.8,2.6,12.9,2.7,0.9,17.1,10.1,-0.8,0.163,-0.7,0.1,10.6,1.6
159,6,0.436,SG,74,31,Nando De Colo,SAS,276,0.5,81,44,87,6,0.795,82,35,138,Dec-13,0.378,d/decolna01.html,105,23,241,72,41,25,138,decolna01,0.465,920,115,1400000,,90,2012,196,Right,0.34,0.2,0.07,0,23.7,0.53,2.3,13.7,0.5,11.1,3.1,1.4,17.1,21.6,-2.1,0.183,-1,1,8.7,1.3
199,5,0.405,SF,93,158,Carlos Delfino,HOU,708,0.532,72,56,114,9,0.857,421,48,135,Dec-13,0.375,d/delfica01.html,251,18,620,67,68,30,220,delfica01,0.467,1689,202,3000000,,104,2004,198,Right,0.679,1.3,0.101,2,10,0.549,2,13.4,0.4,13.3,1.2,1.5,18.6,12.5,1.7,0.09,1.2,-0.6,7.4,3.5
860,75,0.426,SF,391,75,Luol Deng,CHI,1237,0.461,144,282,105,32,0.816,233,230,222,Dec-13,0.322,d/denglu01.html,466,162,1093,75,81,27,476,denglu01,0.455,2903,314,13305000,Duke University,99,2004,206,Right,0.213,2.2,0.105,3,10.6,0.508,1.5,12.6,0.8,15.1,6.3,3.3,21.5,13.2,0.6,0.258,1.1,0.4,9.4,6.3
1111,82,0.445,SG,514,34,DeMar DeRozan,TOR,1485,0.459,151,427,173,24,0.831,120,355,204,Dec-13,0.283,d/derozde01.html,548,48,1231,82,76,23,320,derozde01,0.463,3013,272,3344250,,,,,,0.097,0.1,0.075,3.1,9.6,0.523,1.3,10.9,0.6,14.7,1.9,1.6,24.2,12,-0.5,0.347,-1.9,-1.4,6.3,4.7
254,20,0.539,PF,149,30,Boris Diaw,SAS,435,0.584,84,65,143,27,0.723,78,47,180,Dec-13,0.385,d/diawbo01.html,179,66,332,75,52,30,254,diawbo01,0.587,1709,188,4500000,,113,2003,203,Right,0.235,1.6,0.124,2.2,18.9,0.603,1.6,12,1.1,11.9,4.7,2.3,12,15,-0.1,0.196,1.8,1.9,8.6,4.4
26,1,0.296,C,8,0,DeSagana Diop,CHA,16,0.296,8,1,19,16,0,1,0,13,Dec-13,0,d/diopde01.html,8,10,27,22,5,31,51,diopde01,0.308,226,41,7372200,,136,2001,213,Right,0.037,-0.1,-0.017,-0.3,22.6,0.292,1.2,21.4,5.7,6.6,4.9,0.2,7.1,8.5,-7.1,0.037,-4.1,3,12.9,-0.1
9,0,0.476,PG,5,5,Keyon Dooling,MEM,31,0.595,5,7,8,0,0.857,12,6,8,Dec-13,0.417,d/doolike01.html,10,0,21,7,1,32,1,doolike01,0.556,82,1,1352181,University of Missouri,88,2000,190,Right,0.571,-0.1,0.128,0.2,17.2,0.644,0.7,1.5,0,11.2,0,0.1,16.4,15.6,-0.1,0.333,-4.7,-4.5,0.7,0.2
250,0,0.403,PG,106,82,Toney Douglas,TOT,534,0.491,81,84,145,3,0.905,216,76,151,Dec-13,0.38,d/douglto01.html,188,34,466,71,71,26,138,douglto01,0.424,1289,104,2067880,Florida State University,88,2009,188,Right,0.464,0.6,0.089,1.4,13.9,0.531,2.8,9.2,0.2,13.4,3,1,19.9,18.3,0.8,0.18,-0.3,-1.1,6.1,2.4
10,0,0.357,SG,5,0,Chris Douglas-Roberts,DAL,17,0.357,1,10,4,0,0.7,4,7,4,Dec-13,0,d/douglch01.html,5,0,14,6,2,26,5,douglch01,0.5,63,5,72892,,,,,,0.286,0,0.041,0,5.2,0.462,1.6,8.7,0,8.3,0,0,14,8.9,-3.2,0.714,-5,-1.8,4.4,0.1
630,77,0.443,PG,313,88,Goran Dragic,PHO,1134,0.491,212,326,214,26,0.748,276,244,569,Dec-13,0.319,d/dragigo01.html,401,60,906,77,124,26,238,dragigo01,0.497,2581,178,7500000,,86,2008,190,Left,0.305,2.2,0.106,4.1,16.8,0.54,2.5,8,0.8,17.5,2.6,1.6,21.7,35.7,2.6,0.36,1.4,-1.2,5.2,5.7
340,10,0.608,C,207,1,Andre Drummond,DET,476,0.61,57,159,144,95,0.371,2,59,30,Dec-13,0.5,d/drumman01.html,208,169,342,60,59,19,457,drumman01,0.609,1243,288,2356320,University of Connecticut,126,2012,211,Right,0.006,1.4,0.172,2.2,12.2,0.578,2.5,27.2,6.1,21.6,15.4,2.3,17.2,4.1,-0.3,0.465,2.4,2.6,21.2,4.5
398,50,0.468,SF,207,106,Jared Dudley,PHO,861,0.547,101,162,128,8,0.796,271,129,203,Dec-13,0.391,d/dudleja01.html,313,79,669,79,75,27,245,dudleja01,0.52,2170,166,4250000,Boston College,102,2007,201,Right,0.405,1.7,0.106,3.9,12,0.582,1.8,8.9,0.3,14.9,4.1,0.9,17.2,14.9,2.1,0.242,1.1,-1,6.4,4.8
32,9,0.382,PG,14,33,Chris Duhon,LAL,133,0.516,40,13,56,1,0.462,91,6,133,Dec-13,0.363,d/duhonch01.html,47,11,123,46,20,30,68,duhonch01,0.438,820,57,3500000,Duke University,83,2004,185,Right,0.74,-0.3,0.056,0.6,23.7,0.517,1.2,7.5,0.1,8,1.5,0.4,9.2,22.8,-1.7,0.106,-3.5,-1.7,4.6,1
969,69,0.502,C,488,2,Tim Duncan,SAS,1227,0.503,147,300,117,183,0.817,7,245,184,Dec-13,0.286,d/duncati01.html,490,124,976,69,50,36,686,duncati01,0.504,2078,562,9638554,Wake Forest University,113,1997,211,Right,0.007,3.2,0.191,3.4,11.7,0.554,1.2,29.6,6.4,24.4,7.3,4.9,27.8,15.5,-0.5,0.307,4.1,4.6,19.1,8.3
325,3,0.442,SF,148,128,Mike Dunleavy,MIL,785,0.545,90,128,135,35,0.82,299,105,145,Dec-13,0.428,d/dunlemi02.html,276,31,624,75,39,32,291,dunlemi02,0.455,1943,260,3750000,Duke University,104,2002,206,Right,0.479,0.9,0.109,2.7,11.7,0.577,1,14.9,1.3,13.6,1.7,1.7,17.3,11.5,0.5,0.205,-0.1,-0.6,8,4.4
1099,81,0.51,SF,592,139,Kevin Durant,OKC,2280,0.559,280,750,143,105,0.905,334,679,374,Dec-13,0.416,d/duranke01.html,731,46,1433,81,116,24,640,duranke01,0.539,3119,594,16669630,University of Texas at Austin,108,2007,206,Right,0.233,7.6,0.291,13.6,13.7,0.647,1.9,20.3,2.6,28.3,1.8,5.3,29.8,21.7,6.2,0.523,7.7,1.4,11.8,18.9
51,3,0.329,SF,18,6,Devin Ebanks,LAL,65,0.37,11,14,23,1,0.786,22,11,10,Dec-13,0.273,e/ebankde01.html,24,10,73,19,3,23,41,ebankde01,0.353,197,31,1054389,West Virginia University,97,2010,206,Right,0.301,-0.3,-0.025,-0.2,12.2,0.411,0.8,16.9,0.4,6.3,5.7,0.1,20.4,7.8,-5.3,0.192,-7.6,-2.2,11.5,-0.1
289,21,0.427,SG,132,94,Wayne Ellington,TOT,614,0.516,57,75,81,3,0.907,240,68,104,Dec-13,0.392,e/ellinwa01.html,226,25,529,78,45,25,166,ellinwa01,0.457,1661,141,2083042,University of North Carolina,90,2009,193,Right,0.454,0.3,0.093,2.1,9.2,0.546,1.4,10.3,0.1,12.2,1.7,1.1,16.8,10.1,0.2,0.142,-1.4,-1.6,5.8,3.2
1108,82,0.416,SG,503,94,Monta Ellis,MIL,1577,0.448,254,374,164,36,0.773,328,289,496,Dec-13,0.287,e/ellismo01.html,597,45,1436,82,169,27,316,ellismo01,0.454,3076,271,11000000,,83,2005,190,Right,0.228,2.2,0.071,1.2,13.7,0.493,2.8,9.8,0.9,16.2,1.5,3.3,26.3,27.1,0.8,0.26,0.8,0,5.5,4.6
62,0,0.375,SG,28,14,Kim English,DET,119,0.438,19,29,46,3,0.724,50,21,26,Dec-13,0.28,e/engliki01.html,42,8,112,41,16,24,37,engliki01,0.452,407,29,473604,University of Missouri,90,2012,198,Right,0.446,-0.2,0.021,0,13.2,0.477,2.1,8.4,0.6,7.9,2.2,0.2,16.1,9.8,-2.5,0.259,-4.2,-1.6,5.2,0.2
43,0,0.614,PF,27,0,Jeremy Evans,UTA,75,0.614,8,33,30,13,0.636,1,21,11,Dec-13,0,e/evansje01.html,27,26,44,37,8,25,58,evansje01,0.628,215,32,1794872,Western Kentucky University,90,2010,206,Right,0.023,0.3,0.208,0.7,12,0.641,2,17.6,4.8,19.9,14,0.3,14.1,8,1.6,0.75,3.7,2.1,15.8,0.9
261,56,0.479,PF,125,0,Reggie Evans,BRK,363,0.479,111,222,199,13,0.509,0,113,43,Dec-13,,e/evansre01.html,125,260,261,80,74,32,888,evansre01,0.479,1967,628,1622617,University of Iowa,111,2002,203,Right,0,0.1,0.105,0.8,23.6,0.506,2,38,0.5,12.8,15.5,3.5,11,3.2,-3.2,0.851,-1.8,1.3,26.7,4.3
632,61,0.478,SG,321,45,Tyreke Evans,SAC,987,0.508,128,271,133,27,0.775,133,210,229,Dec-13,0.338,e/evansty01.html,366,56,765,65,90,23,287,evansty01,0.508,2016,231,5251825,University of Memphis,99,2009,198,Right,0.174,1.7,0.105,3.6,12.6,0.558,2.3,13.5,1,18.1,3.1,0.8,22.3,19,1.9,0.354,1.3,-0.6,8.2,4.4
169,41,0.438,C,74,0,Festus Ezeli,GSW,191,0.438,63,81,157,74,0.531,0,43,22,Dec-13,,e/ezelife01.html,74,141,169,78,23,23,313,ezelife01,0.438,1120,172,1020960,Vanderbilt University,115,2012,211,Right,0,0.2,0.066,0,23.5,0.467,1,16.4,5.2,9.3,14.3,1.5,10.7,2.7,-4,0.479,-1.4,2.6,15.4,1.5
689,80,0.552,PF,380,0,Kenneth Faried,DEN,923,0.552,113,266,234,83,0.613,0,163,77,Dec-13,,f/farieke01.html,380,260,689,80,81,23,734,farieke01,0.552,2248,474,1348800,Morehead State University,103,2011,203,Right,0,2.4,0.167,4.5,12.3,0.573,1.8,23.2,2.9,18.5,13.2,3.4,17.7,5.1,0.8,0.386,2.2,1.5,18.3,7.8
563,8,0.482,PF,274,0,Derrick Favors,UTA,727,0.482,129,260,247,130,0.688,5,179,75,Dec-13,0,f/favorde01.html,274,184,568,77,67,21,546,favorde01,0.487,1787,362,4753320,Georgia Institute of Technology,120,2010,208,Right,0.009,1.4,0.117,1.5,15.9,0.533,2,24,5.7,17.5,11.9,2.9,20.6,6.8,-1.7,0.458,1.1,2.7,17.9,4.4
624,68,0.427,PG,284,93,Raymond Felton,NYK,948,0.48,155,128,130,14,0.789,258,101,372,Dec-13,0.36,f/feltora01.html,377,51,882,68,94,28,194,feltora01,0.455,2313,143,3480453,,,,,,0.293,1.3,0.087,2.5,14.2,0.505,2.2,7.5,0.5,15.2,2.5,1.7,22.1,27,1.1,0.145,0.3,-0.9,4.9,4.2
209,22,0.457,SF,100,2,Landry Fields,TOR,240,0.462,42,53,63,8,0.642,14,34,60,Dec-13,0.143,f/fieldla01.html,102,59,223,51,32,24,208,fieldla01,0.478,1037,149,6250000,Stanford University,95,2010,201,Right,0.063,0,0.052,0.3,14.6,0.487,1.6,17.4,0.6,10.3,6.7,0.8,12.9,8.9,-2.6,0.238,-1.9,0.7,11.9,1.1
81,9,0.342,SG-PG,25,30,Derek Fisher,TOT,175,0.435,30,38,55,3,0.921,80,35,47,Dec-13,0.375,f/fishede01.html,55,2,161,33,19,38,37,fishede01,0.309,575,35,182942,University of Arkansas at Little Rock,90,1996,185,Left,0.497,-0.3,0.034,0,14.4,0.492,1.7,6.6,0.4,7.7,0.4,0.4,16.4,11.7,-2.1,0.236,-4.1,-2,3.6,0.4
98,4,0.493,SG,53,22,Evan Fournier,DEN,202,0.566,32,39,65,1,0.769,54,30,44,Dec-13,0.407,f/fournev01.html,75,6,152,38,19,20,35,fournev01,0.541,428,29,1361400,,92,2012,201,Right,0.355,0.1,0.115,0.7,15.9,0.597,2.2,7.4,0.2,13.8,1.6,0.3,20.4,15.5,1,0.257,-0.9,-2,4.6,1
304,72,0.397,SG,115,178,Randy Foye,UTA,882,0.518,92,144,190,27,0.819,434,118,167,Dec-13,0.41,f/foyera01.html,293,17,738,82,66,29,127,foyera01,0.378,2249,110,2500000,Villanova University,96,2006,193,Right,0.588,0.9,0.08,2.8,10.3,0.55,1.5,5.8,0.9,11.7,0.9,0.9,18.1,11.7,1.7,0.195,-0.3,-2.1,3.3,3.7
253,0,0.421,SG,107,65,Jimmer Fredette,SAC,494,0.5,68,99,64,3,0.859,156,85,92,Dec-13,0.417,f/fredeji01.html,172,19,409,69,31,23,71,fredeji01,0.423,967,52,2406240,Brigham Young University,88,2011,188,Right,0.381,-0.4,0.052,1.1,13.1,0.546,1.6,6.4,0.2,14.6,2.2,-0.1,23.9,15.9,0.7,0.242,-3.6,-4.3,4.2,1.1
142,1,0.408,PF,58,0,Joel Freeland,POR,134,0.408,19,27,67,11,0.667,0,18,13,Dec-13,,f/freeljo01.html,58,40,142,51,13,25,119,freeljo01,0.408,477,79,3013512,,113,2012,208,Right,0,-0.5,0.022,-0.2,11,0.435,1.4,19.5,1.7,9.3,9.6,0.4,16.6,4.3,-5.3,0.19,-6.2,-0.9,14.5,0.2
509,71,0.418,SF,229,135,Danilo Gallinari,DEN,1149,0.495,111,348,130,36,0.822,362,286,176,Dec-13,0.373,g/gallida01.html,364,65,871,71,64,24,367,gallida01,0.45,2309,302,9439000,,102,2008,208,Right,0.416,2.5,0.151,5.2,9.8,0.561,1.4,14.4,1.2,16.7,3.2,2,21.3,11.2,2.7,0.4,2.3,-0.4,8.9,7.2
121,20,0.393,SG-SF,51,67,Francisco Garcia,TOT,321,0.505,32,21,88,38,0.857,179,18,63,Dec-13,0.374,g/garcifr01.html,118,8,300,58,46,31,91,garcifr01,0.421,1029,83,6100000,,,,,,0.597,0.4,0.059,0.6,9.4,0.519,2.3,9.4,2.9,11,0.9,0.6,14.7,9.2,-0.5,0.07,-0.4,0.1,5.1,1.3
834,68,0.496,C,420,2,Kevin Garnett,BOS,1004,0.498,110,201,154,62,0.786,16,158,159,Dec-13,0.125,g/garneke01.html,422,75,850,68,78,36,530,garneke01,0.504,2022,455,11566265,,108,1995,211,Right,0.019,1.5,0.133,1.8,10.5,0.535,2,25.8,2.4,19.2,4.5,3.8,24.5,14.4,-1.2,0.236,1,2.3,15.5,5.6
34,0,0.327,PG,13,3,Diante Garrett,PHO,40,0.357,16,10,5,0,0.5,15,5,31,Dec-13,0.2,g/garredi02.html,16,5,49,19,10,24,15,garredi02,0.382,149,10,473604,Iowa State University,86,2012,193,Right,0.306,-0.2,-0.073,-0.3,23.1,0.375,3.4,7.8,0,9,3.7,0.1,20.7,31.3,-4.7,0.204,-6.2,-1.5,5.7,-0.2
855,80,0.494,C,428,1,Marc Gasol,MEM,1127,0.494,157,316,255,139,0.848,14,268,318,Dec-13,0.071,g/gasolma01.html,429,184,869,80,80,28,622,gasolma01,0.501,2796,438,13891359,,115,2008,216,Right,0.016,5.7,0.197,6.1,13.5,0.559,1.6,18.9,4.1,19.5,7.6,5.4,19.2,19.1,1.7,0.364,6.1,4.4,13.1,11.5
