fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
584,38,0.464,PG,292,27,Sam Cassell,MIN,799,0.484,109,155,160,14,0.865,103,134,301,04-May,0.262,c/cassesa01.html,319,25,687,59,36,35,157,cassesa01,0.5,1522,132,6250000,Florida State University,83,1993,190,Right,0.15,1,0.119,2.8,12.6,0.529,1.3,9.5,0.7,18.6,2,1,26.4,35.2,2.5,0.226,0.6,-2,5.9,3.8
297,50,0.539,C,160,0,Kelvin Cato,ORL,432,0.539,64,143,170,82,0.783,0,112,40,04-May,,c/catoke01.html,160,102,297,62,55,30,416,catoke01,0.539,1525,314,7992000,,,,,,0,1,0.137,2.1,15.1,0.6,1.8,22.7,3.8,14.9,7.6,2.2,12.1,3.9,-1.5,0.481,0.7,2.2,15.3,4.3
76,0,0.336,PG,30,12,Lionel Chalmers,LAC,111,0.384,24,24,30,0,0.625,49,15,51,04-May,0.245,c/chalmli01.html,42,4,125,36,13,24,31,chalmli01,0.395,433,27,450000,,,,,,0.392,-0.5,-0.025,-0.5,15,0.409,1.6,7.3,0,6.5,1.1,0.2,17,18.6,-3.6,0.192,-6.3,-2.7,4.3,-0.2
417,10,0.494,C,207,0,Tyson Chandler,CHI,640,0.494,118,336,268,141,0.673,2,226,65,04-May,0,c/chandty01.html,207,261,419,80,69,22,775,chandty01,0.496,2189,514,4801102,,108,2001,216,Right,0.005,2.8,0.183,2.8,17.2,0.565,1.6,26.1,4.8,16.4,13.4,5.5,14,4.8,-1.8,0.802,3.1,4.9,19.8,8.3
262,5,0.426,SG,113,0,Calbert Cheaney,GSW,250,0.426,35,37,95,15,0.649,3,24,64,04-May,0,c/cheanca01.html,113,32,265,55,17,33,124,cheanca01,0.431,951,92,1600000,Indiana University,94,1993,201,Left,0.011,-0.8,0.013,-0.3,11.1,0.444,0.9,11,1.1,7.8,3.5,0.5,14.7,10.5,-4.8,0.14,-5.3,-0.5,7.1,0.3
586,44,0.47,SG,289,13,Josh Childress,ATL,807,0.481,106,231,184,35,0.823,56,190,151,04-May,0.232,c/childjo01.html,302,195,642,80,74,21,482,childjo01,0.493,2376,287,2490360,Stanford University,95,2004,203,Right,0.087,1.2,0.093,3.7,12.5,0.543,1.6,14.8,1.1,15.2,9.1,0.9,16,10.4,0.3,0.36,0,-0.3,11.8,4.6
270,44,0.392,SG,115,15,Doug Christie,TOT,345,0.414,104,78,106,18,0.897,62,70,199,04-May,0.242,c/chrisdo01.html,130,38,332,52,80,34,177,chrisdo01,0.426,1525,139,7550000,Pepperdine University,90,1993,198,Right,0.187,0.2,0.03,-0.4,22.1,0.471,2.7,10.1,0.8,9.9,2.8,1.3,13.6,18.3,-2.5,0.235,-1.6,0.9,6.5,0.9
550,47,0.421,PG,246,11,Speedy Claxton,TOT,712,0.43,119,254,184,8,0.736,61,187,374,04-May,0.18,c/claxtsp01.html,257,37,611,62,109,26,184,claxtsp01,0.447,1866,147,3300000,Hofstra University,75,2001,180,Right,0.1,0.7,0.096,1.9,14.1,0.493,3,9.1,0.3,15.8,2.1,1.8,20.1,33.1,-0.2,0.416,-0.5,-0.4,5.4,3.7
12,0,0.357,PG,5,0,Mateen Cleaves,SEA,13,0.357,2,4,2,0,0.75,2,3,7,04-May,0,c/cleavma01.html,5,2,14,14,2,27,6,cleavma01,0.417,65,4,735960,,,,,,0.143,0,0.029,0,11.3,0.412,1.7,7.5,0,9.1,3.8,0,12.6,16.5,-2.7,0.286,-4.1,-1.4,5.6,0
12,0,0.214,C,3,0,Derrick Coleman,DET,9,0.214,2,3,6,0,1,2,3,0,04-May,0,c/colemde01.html,3,3,14,5,0,37,15,colemde01,0.25,50,12,4500000,,,,,,0.143,-0.2,-0.049,-0.1,11.5,0.294,0,27.9,0,1.2,7.1,0.1,16.3,0,-11.9,0.214,-17.4,-5.5,17.6,-0.1
362,44,0.463,C,168,6,Jason Collier,ATL,402,0.471,63,71,147,13,0.676,14,48,18,04-May,0.429,c/collija02.html,174,84,376,70,15,27,184,collija02,0.464,942,100,1500000,Georgia Institute of Technology,117,2000,213,Left,0.037,-1.5,0,-0.1,13.4,0.494,0.8,13,1.1,11,9.9,0.1,22.4,3.4,-3.9,0.189,-8.1,-4.2,11.4,0
156,38,0.414,C,65,0,Jarron Collins,UTA,213,0.414,34,119,146,6,0.697,1,83,61,04-May,0,c/collija03.html,65,57,157,50,11,26,164,collija03,0.417,961,107,1700000,Stanford University,115,2001,211,Right,0.006,-0.2,0.057,0.9,14,0.509,0.6,14.2,0.5,8,7.2,0.3,11.7,9.8,-1.9,0.758,-2.6,-0.7,10.6,1.1
445,80,0.412,C,184,2,Jason Collins,NJN,511,0.415,91,209,322,71,0.656,6,137,105,04-May,0.333,c/collija04.html,186,153,451,80,71,26,488,collija04,0.413,2542,335,1887864,Stanford University,115,2001,213,Right,0.013,0.6,0.073,0.2,14.4,0.471,1.5,16.1,2.3,8.6,7.1,3.7,11.7,6.7,-3.8,0.463,-1.1,2.7,11.5,3.9
351,4,0.537,C,190,0,Nick Collison,SEA,463,0.537,62,118,252,50,0.703,3,83,32,04-May,0,c/collini01.html,190,156,354,82,34,24,376,collini01,0.541,1396,220,1969680,,,,,,0.008,0.8,0.135,2.7,13.3,0.57,1.3,19.2,2.8,15,13.7,1.2,15.5,3.9,0,0.333,0.3,0.3,16.5,3.9
223,0,0.417,C,98,78,Brian Cook,LAL,458,0.509,29,37,139,26,0.757,199,28,35,04-May,0.392,c/cookbr01.html,176,63,422,72,23,24,216,cookbr01,0.439,1087,153,971160,University of Illinois at Urbana-Champaign,106,2003,206,Right,0.472,-0.1,0.088,1.5,6.2,0.522,1.1,15.8,1.8,14.1,6.6,0.5,19.4,5.7,0.3,0.088,-2.3,-2.6,11.2,2
585,67,0.398,SG,252,185,Jamal Crawford,NYK,1241,0.483,148,216,135,19,0.843,512,182,302,04-May,0.361,c/crawfja01.html,437,33,1097,70,92,24,203,crawfja01,0.431,2688,170,5760000,University of Michigan,90,2000,196,Right,0.467,1.9,0.075,3.1,11,0.521,1.8,7.5,0.5,15.2,1.4,1.1,22.8,19.2,2.5,0.197,0.8,-1.8,4.4,4.2
323,22,0.378,PF,143,45,Austin Croshere,IND,647,0.424,104,256,154,17,0.883,174,226,98,04-May,0.259,c/croshau01.html,188,103,497,73,48,29,375,croshau01,0.443,1827,272,8260000,Providence College,106,1997,206,Right,0.35,0.8,0.107,1.8,14.6,0.531,1.4,17.5,0.7,13.5,6.8,2.2,18.7,9.5,-0.5,0.515,-0.3,0.2,12.2,4.1
730,60,0.538,C,393,0,Eddy Curry,CHI,1012,0.538,163,314,202,58,0.72,0,226,37,04-May,,c/curryed01.html,393,116,730,63,21,22,338,curryed01,0.538,1808,222,3896402,,133,2001,213,Right,0,0.1,0.115,1.5,15.8,0.583,0.6,13.6,2.4,16.3,7.2,2.8,25.5,4.1,-1.9,0.43,-1.9,0,10.5,4.3
29,7,0.448,SF,13,0,Michael Curry,IND,30,0.448,5,8,39,4,0.5,0,4,15,04-May,,c/currymi01.html,13,8,29,18,5,36,27,currymi01,0.448,249,19,845122,Georgia Southern University,95,1993,196,Right,0,0,0.057,0.1,13.3,0.461,1.1,9,1.2,5.1,3.9,0.2,7.2,9.7,-3.7,0.276,-2.5,1.2,6.5,0.3
477,60,0.524,C,250,0,Samuel Dalembert,PHI,589,0.524,114,148,241,121,0.601,0,89,35,04-May,,d/dalemsa01.html,250,187,477,72,46,23,542,dalemsa01,0.524,1785,355,1599549,Seton Hall University,115,2001,211,Right,0,0.2,0.104,0.8,17.4,0.543,1.3,22.6,5.3,14.4,11.6,3.1,16.3,3.3,-3.7,0.31,-1.5,2.2,17.1,3.9
364,56,0.55,C,202,0,Erick Dampier,DAL,542,0.55,102,228,205,80,0.605,3,138,51,04-May,0,d/dampier01.html,202,183,367,59,15,29,501,dampier01,0.555,1609,318,7700000,,,,,,0.008,1.1,0.135,2.3,17.9,0.58,0.5,21.7,3.7,15.2,13,2.3,15.8,4.9,-0.7,0.621,0.8,1.5,17.4,4.5
458,2,0.438,PG,224,49,Antonio Daniels,SEA,843,0.478,78,304,78,3,0.816,165,248,309,04-May,0.297,d/daniean01.html,273,20,623,75,51,29,169,daniean01,0.489,2026,149,2200000,,,,,,0.265,1.5,0.16,6.3,9.3,0.557,1.4,9,0.1,18,1.2,0.5,19,25.6,3,0.488,1,-2,5.1,6.8
16,0,0.333,SF,5,1,Erik Daniels,SAC,13,0.361,6,0,7,0,,2,0,4,04-May,0.5,d/danieer01.html,6,7,18,21,2,22,18,danieer01,0.313,72,11,385277,University of Kentucky,97,2004,203,Left,0.111,-0.1,-0.061,-0.1,25,0.361,1.4,17.1,0,4.6,10.9,0.1,14.8,7.7,-6.7,0,-7.9,-1.2,14,-0.1
469,17,0.437,SG,213,7,Marquis Daniels,DAL,545,0.443,86,133,124,14,0.737,35,98,128,04-May,0.2,d/daniema01.html,220,87,504,60,83,24,216,daniema01,0.454,1412,129,4903000,Auburn University,90,2003,198,Right,0.069,1,0.086,0.7,13.3,0.484,3,10,0.7,14.6,7,1.9,20.6,14.6,-0.3,0.264,0.9,1.2,8.6,2.5
419,62,0.461,PF,193,0,Antonio Davis,CHI,501,0.461,96,152,147,41,0.757,0,115,80,04-May,,d/davisan01.html,193,152,419,72,27,36,428,davisan01,0.461,1843,276,12925000,University of Texas at El Paso,97,1993,206,Right,0,0.9,0.101,0.9,16.5,0.516,0.8,16.6,1.7,11.1,9.3,3,14.1,7.1,-2.7,0.363,-0.2,2.5,13,3.9
398,32,0.387,PG,173,118,Baron Davis,TOT,885,0.465,131,243,126,14,0.761,354,185,362,04-May,0.333,d/davisba01.html,291,32,752,46,81,25,175,davisba01,0.435,1581,143,12330000,"University of California, Los Angeles",94,1999,190,Right,0.471,2.7,0.132,2.8,13.2,0.515,2.7,10.6,0.7,20.8,2.2,1.5,28.2,42,5.8,0.323,4.7,-1,6.2,4.4
234,28,0.479,C,112,0,Dale Davis,TOT,284,0.479,43,99,162,65,0.606,0,60,47,04-May,,d/davisda01.html,112,152,234,61,32,35,375,davisda01,0.479,1307,223,10068750,Clemson University,104,1991,211,Right,0,0.9,0.126,1.6,13.4,0.512,1.3,19.8,3.7,13.4,13.3,1.8,11.3,5.8,-1.8,0.423,0.8,2.7,16.5,3.4
58,5,0.378,PF,23,19,Josh Davis,PHI,117,0.464,15,17,45,4,0.824,53,14,12,04-May,0.358,d/davisjo02.html,42,29,111,42,8,24,79,davisjo02,0.397,328,50,620046,University of Wyoming,106,2004,203,Right,0.477,-0.1,0.079,0.2,11.2,0.494,1.2,17.4,1,11.4,9.8,0.4,18,6,-1.9,0.153,-3.7,-1.8,13.5,0.5
861,11,0.462,SG,420,61,Ricky Davis,BOS,1309,0.491,205,351,174,27,0.815,180,286,246,04-May,0.339,d/davisri01.html,481,66,1041,82,89,25,249,davisri01,0.488,2696,183,5455200,University of Iowa,88,1999,198,Right,0.173,0.6,0.074,2.5,14.6,0.547,1.7,7.8,0.8,15,2.9,1.7,23.4,15.5,0.3,0.337,-1.1,-1.4,5.4,4.2
9,0,0.444,C,4,0,Andrew DeClercq,ORL,9,0.444,1,3,14,0,0.333,0,1,0,04-May,,d/declean01.html,4,7,9,8,2,31,10,declean01,0.444,49,3,2500000,University of Florida,104,1996,208,Right,0,0,0.061,0,8.8,0.436,2.1,6.8,0,5.6,16.2,0,10.1,0,-2.7,0.333,-6,-3.4,11.4,0.1
82,4,0.359,SG,33,9,Carlos Delfino,DET,116,0.397,23,40,44,6,0.575,35,23,38,04-May,0.257,d/delfica01.html,42,13,117,30,22,22,55,delfica01,0.402,459,42,901920,,104,2004,198,Right,0.299,0,0.048,-0.3,14.6,0.431,2.6,10.6,1,8.6,3.3,0.8,16.1,13.3,-3.5,0.342,-2.3,1.2,7,0.5
389,1,0.416,SG,174,72,Tony Delk,ATL,667,0.477,54,136,123,3,0.757,202,103,104,04-May,0.356,d/delkto01.html,246,28,591,56,47,31,130,delkto01,0.447,1340,102,2700000,University of Kentucky,85,1996,185,Right,0.342,-0.1,0.074,1.8,7.7,0.512,1.8,9.3,0.2,15.1,2.3,0.3,23.6,13.9,1.2,0.23,-2.3,-3.6,5.6,2.1
528,45,0.434,SF,249,31,Luol Deng,CHI,711,0.458,118,162,98,27,0.741,117,120,135,04-May,0.265,d/denglu01.html,280,92,645,61,48,19,322,denglu01,0.472,1663,230,2273400,Duke University,99,2004,206,Right,0.181,1.1,0.086,0.1,14.1,0.496,1.5,15.4,1.2,14.2,6.2,2.9,22.4,14.8,-1.2,0.251,0.6,1.8,10.8,3
244,25,0.422,SG,115,9,Boris Diaw,ATL,314,0.437,87,77,123,18,0.74,50,57,149,04-May,0.18,d/diawbo01.html,124,54,294,66,37,22,170,diawbo01,0.471,1201,116,1097640,,113,2003,203,Right,0.17,-0.5,0.005,-0.3,21,0.479,1.6,11.8,1.2,10,5,0.4,15.5,19.5,-2.8,0.262,-3.8,-1,8.2,0.1
511,46,0.405,PG,221,85,Dan Dickau,TOT,887,0.461,145,228,201,4,0.833,245,190,347,04-May,0.347,d/dickada01.html,306,34,756,71,76,26,180,dickada01,0.432,2090,146,893400,Gonzaga University,86,2002,183,Right,0.324,0.9,0.079,2.2,14.5,0.518,2,8.6,0.2,14.9,1.9,1.3,22.3,31,1.5,0.302,-0.3,-1.8,5.1,3.5
5,0,0.286,SF,1,3,Kaniel Dickens,NJN,13,0.393,2,2,5,1,1,9,2,1,04-May,0.333,d/dickeka01.html,4,3,14,11,2,26,9,dickeka01,0.2,61,6,483938,University of Idaho,97,2003,203,Right,0.643,-0.1,0.036,0,11.8,0.437,1.8,12,1.3,6.7,5.8,0.1,13,2.6,-4.5,0.143,-5.3,-0.8,8.9,0
67,0,0.29,C,20,0,DeSagana Diop,CLE,40,0.29,12,5,53,27,0,2,0,15,04-May,0,d/diopde01.html,20,30,69,39,8,23,70,diopde01,0.299,306,40,2695164,,136,2001,213,Right,0.029,-0.1,-0.006,-0.5,14.4,0.281,1.4,15.8,6.6,6.3,11.3,0.4,12.3,7.1,-6.4,0.072,-3,3.3,13.5,0
31,0,0.419,C,13,0,Vlade Divac,LAL,34,0.419,14,12,25,1,0.667,0,8,19,04-May,,d/divacvl01.html,13,18,31,15,4,36,32,divacvl01,0.419,130,14,4903000,,,,,,0,0,0.013,0,27.8,0.469,1.6,12.1,0.6,10.5,15.7,0,17.5,23.1,-2,0.387,-2.4,-0.4,13.9,0
300,4,0.416,SG,138,48,Juan Dixon,WAS,507,0.47,68,97,98,4,0.897,147,87,111,04-May,0.327,d/dixonju01.html,186,32,447,63,43,26,119,dixonju01,0.46,1054,87,1348200,University of Maryland,74,2002,190,Right,0.329,0,0.089,1.3,12.2,0.518,2.1,9.6,0.3,15.2,3.3,0.7,23.1,18.4,0.4,0.217,-2.1,-2.6,6.3,2
329,8,0.447,C,148,0,Michael Doleac,MIA,321,0.447,36,41,160,22,0.61,2,25,47,04-May,0,d/doleami01.html,148,74,331,80,23,27,259,doleami01,0.45,1175,185,2400000,,,,,,0.006,-0.4,0.076,0.2,9.3,0.46,1,17.7,1.4,9.7,7.7,1.6,15.3,6.2,-3.5,0.124,-3.4,0.1,12.9,1.9
270,0,0.403,PG,120,19,Keyon Dooling,MIA,382,0.43,65,109,120,11,0.78,75,85,132,04-May,0.253,d/doolike01.html,139,11,345,74,39,24,90,doolike01,0.444,1184,79,745046,University of Missouri,88,2000,190,Right,0.217,-0.5,0.061,0.2,14.2,0.486,1.7,7.5,0.7,10.1,1.1,1.3,18,17,-2.6,0.316,-3.7,-1.1,4.4,1.5
472,1,0.438,C,213,25,Predrag Drobnjak,ATL,597,0.461,78,120,138,24,0.8,71,96,49,04-May,0.352,d/drobnpr01.html,238,73,543,71,42,29,238,drobnpr01,0.451,1435,165,2550000,,,,,,0.131,-1.1,0.032,0.4,11.6,0.501,1.5,14.1,1.3,12.7,5.6,0.5,21,5.9,-2.6,0.221,-5,-2.4,9.7,1
223,73,0.352,PG,78,94,Chris Duhon,CHI,487,0.449,119,67,205,3,0.731,265,49,398,04-May,0.355,d/duhonch01.html,172,23,488,82,82,22,213,duhonch01,0.35,2177,190,385277,Duke University,83,2004,185,Right,0.543,0.8,0.09,0.8,18.7,0.471,2,9.7,0.1,9.8,1.2,3.3,13.1,28.6,-1.2,0.137,-0.5,0.8,5.5,4.1
1033,66,0.496,PF,514,3,Tim Duncan,SAS,1342,0.498,127,455,144,174,0.67,9,305,179,04-May,0.333,d/duncati01.html,517,202,1042,66,45,28,732,duncati01,0.498,2203,530,14260641,Wake Forest University,113,1997,211,Right,0.009,4.7,0.245,5.5,9.3,0.54,1.1,28.2,5.7,27,10.7,5.7,28.9,16.1,1.9,0.437,6.4,4.5,19.4,11.2
629,79,0.451,SF,301,107,Mike Dunleavy,GSW,1057,0.51,132,172,198,26,0.779,276,134,203,04-May,0.388,d/dunlemi02.html,408,97,905,79,79,24,435,dunlemi02,0.479,2570,338,3565080,Duke University,104,2002,206,Right,0.305,1.5,0.091,2.7,11.9,0.539,1.6,15,0.7,14.5,3.9,2.2,19.1,13.1,0.2,0.19,0.3,0.1,9.2,4.9
125,0,0.48,SF,60,1,Ronald Dupree,DET,152,0.484,22,47,60,10,0.617,2,29,24,04-May,0.5,d/duprero01.html,61,34,127,47,7,24,95,duprero01,0.48,472,61,620046,Louisiana State University,94,2004,201,Right,0.016,-0.1,0.104,0.4,13,0.515,0.8,15,1.6,11.8,8.5,0.7,16.9,8.7,-2.9,0.37,-2.9,0,11.8,1
20,0,0.524,SG,11,0,Ndudi Ebi,MIN,27,0.524,3,9,7,1,0.556,1,5,1,04-May,0,e/ebind01.html,11,6,21,2,1,20,16,ebind01,0.55,54,10,901440,,,,,,0.048,0,0.116,0.1,10.7,0.541,1,20.3,1.3,17.8,13.3,0.1,24,3.3,-1.7,0.429,-5,-3.3,16.9,0.1
31,0,0.323,C,10,0,Corsley Edwards,NOH,27,0.323,2,12,19,4,0.583,0,7,3,04-May,,e/edwarco01.html,10,12,31,10,3,25,25,edwarco01,0.323,110,13,319498,Central Connecticut State University,124,2004,206,Right,0,-0.1,0.026,0,5.2,0.372,1.5,14.6,2.9,8.6,12.4,0.1,16.2,4.6,-5.1,0.387,-5.2,-0.2,13.5,0.1
30,1,0.367,C,11,0,John Edwards,IND,29,0.367,8,14,12,4,0.5,0,7,3,04-May,,e/edwarjo01.html,11,8,30,25,3,23,19,edwarjo01,0.367,139,11,385277,Kent State University,124,2004,213,Right,0,-0.2,-0.035,-0.2,18.1,0.401,1.2,9.3,2.2,5.1,7,0.1,15.2,3.7,-6.9,0.467,-7,-0.1,8.2,-0.1
302,1,0.398,PG,134,27,Howard Eisley,UTA,415,0.431,111,83,156,9,0.795,103,66,250,04-May,0.262,e/eisleho01.html,161,15,405,74,45,32,90,eisleho01,0.444,1428,75,1100000,Boston College,80,1994,188,Right,0.254,-1.2,0,-0.4,20.1,0.47,1.7,6.7,0.5,9.3,1.3,0.4,17.8,29.1,-2.2,0.205,-5.3,-3,3.9,0
213,11,0.468,C,100,1,Francisco Elson,DEN,248,0.47,40,79,129,41,0.57,3,45,34,04-May,0.333,e/elsonfr01.html,101,61,216,67,34,28,201,elsonfr01,0.469,939,140,620046,,,,,,0.014,0.1,0.081,0.2,13.8,0.494,1.9,17.1,3.3,10.7,7.5,1.4,13.8,5.5,-3.6,0.366,-1.7,1.8,12.3,1.6
526,17,0.432,PF,227,0,Melvin Ely,CHA,576,0.432,115,212,199,69,0.575,0,122,76,04-May,,e/elyme01.html,227,142,526,79,32,26,326,elyme01,0.432,1649,184,1742400,"California State University, Fresno",117,2002,208,Right,0,-0.6,0.004,-1.1,15.7,0.465,1,13.5,3.1,10.5,9.3,1.2,19.7,7.6,-3.7,0.403,-3.3,0.3,11.3,0.1
6,0,0.333,SG,2,0,Andre Emmett,MEM,7,0.333,1,5,4,0,0.6,0,3,0,04-May,,e/emmetan01.html,2,0,6,8,0,22,2,emmetan01,0.333,28,2,385277,,,,,,0,-0.1,-0.038,0,10.9,0.427,0,8.5,0,0.9,0,0,15.5,0,-8.8,0.833,-12.9,-4.1,4.3,0
291,11,0.442,SG,138,27,Maurice Evans,SAC,416,0.479,34,78,104,8,0.756,82,59,45,04-May,0.329,e/evansma01.html,165,88,373,65,37,26,201,evansma01,0.474,1233,113,695046,University of Texas at Austin,99,2001,196,Right,0.22,-0.2,0.081,1.5,7.7,0.511,1.5,10.2,0.5,12.1,8,0.6,15.9,5.4,-0.8,0.209,-2.6,-1.8,9.1,2.1
273,79,0.476,PF,131,0,Reggie Evans,SEA,387,0.476,104,234,202,15,0.534,2,125,58,04-May,0,e/evansre01.html,131,254,275,79,58,24,736,evansre01,0.48,1881,482,880000,University of Iowa,111,2002,203,Right,0.007,0.9,0.096,1.5,21.6,0.512,1.7,31.2,0.6,13,16.6,2.3,11.8,4.7,-1.3,0.851,-0.2,1.1,23.9,3.8
622,64,0.427,SG,271,116,Michael Finley,DAL,1003,0.491,60,136,123,18,0.831,285,113,169,04-May,0.407,f/finlemi01.html,387,45,907,64,48,31,262,finlemi01,0.436,2358,217,14609375,University of Wisconsin,97,1995,201,Right,0.314,1.8,0.112,3.6,5.8,0.519,1.1,10.1,0.6,14.3,2.2,1.9,19.5,11.7,1.7,0.15,1,-0.7,6.2,5.5
464,32,0.393,PG,189,108,Derek Fisher,GSW,877,0.465,129,203,176,4,0.862,291,175,301,04-May,0.371,f/fishede01.html,297,38,755,74,76,30,218,fishede01,0.407,2222,180,4903000,University of Arkansas at Little Rock,90,1996,185,Left,0.385,0.6,0.08,2.3,13.3,0.519,1.8,9.2,0.1,13.4,1.8,1.4,19.4,21.6,0.3,0.269,-1,-1.3,5.3,3.7
286,0,0.455,PF,133,0,Marcus Fizer,MIL,336,0.455,63,103,96,13,0.68,6,70,64,04-May,0,f/fizerma01.html,133,29,292,54,25,26,175,fizerma01,0.465,903,146,735960,Iowa State University,118,2000,206,Right,0.021,-0.3,0.023,-0.2,15.7,0.498,1.5,19.2,1.1,11.6,3.7,0.7,20.2,11.8,-3.4,0.353,-3.5,-0.2,11.4,0.4
19,0,0.483,PG,9,5,Luis Flores,TOT,35,0.569,11,2,9,0,1,10,2,11,04-May,0.5,f/florelu01.html,14,1,29,16,2,23,3,florelu01,0.474,77,2,385277,Manhattan College,90,2004,188,Right,0.345,-0.1,-0.02,-0.1,26.9,0.586,1.3,3,0,10.1,1.5,0,23.5,24.5,-3.7,0.069,-9.6,-5.8,2.2,0
226,0,0.522,C,118,0,Danny Fortson,SEA,463,0.522,91,258,265,7,0.88,0,227,8,04-May,,f/fortsda01.html,118,157,226,62,15,28,348,fortsda01,0.522,1047,191,5818136,University of Cincinnati,117,1997,201,Right,0,-0.2,0.197,3.6,21.1,0.682,0.8,22.2,0.5,17,18.4,0.7,19,1.2,0.7,1.142,-2.9,-3.6,20.3,4.3
319,43,0.519,C,168,0,Jeff Foster,IND,426,0.519,55,142,186,12,0.634,5,90,43,04-May,0,f/fosteje01.html,168,205,324,61,46,28,550,fosteje01,0.527,1594,345,4500000,Texas State University,107,1999,211,Right,0.015,1,0.162,2.9,12.5,0.551,1.6,25.4,0.6,15.4,15.6,2.5,13.3,4.8,-0.4,0.438,0.6,0.9,20.6,5.4
14,0,0.529,SF,8,1,Tremaine Fowlkes,IND,19,0.559,5,2,7,0,0,3,0,0,04-May,0.333,f/fowlktr01.html,9,3,17,8,2,28,8,fowlktr01,0.571,56,5,79029,"California State University, Fresno",99,2002,203,Right,0.176,-0.1,-0.028,-0.1,21.9,0.531,2,10.5,0,7.5,6.5,0.1,19.6,0,-6.2,0.118,-9.9,-3.7,8.5,0
311,50,0.502,C,156,0,Adonal Foyle,GSW,352,0.502,58,72,201,159,0.556,0,40,56,04-May,,f/foylead01.html,156,165,311,78,26,29,429,foylead01,0.502,1700,264,6500000,Colgate University,113,1997,208,Right,0,1,0.096,1.2,14.5,0.514,0.8,17.7,6.7,12.7,10.1,2.2,10.4,4.9,-3.4,0.232,0.4,3.8,13.7,3.4
60,0,0.4,SG,25,31,Richie Frahm,POR,164,0.511,14,25,35,4,0.84,80,21,30,04-May,0.388,f/frahmri01.html,56,17,140,43,15,27,61,frahmri01,0.417,499,44,695046,Gonzaga University,95,2003,196,Right,0.571,0.1,0.097,0.7,8.5,0.543,1.6,9.8,0.6,12.4,4.1,0.3,15.2,9.7,0.5,0.179,-1.5,-2,7.1,1
1203,78,0.423,PG,525,38,Steve Francis,ORL,1663,0.438,317,606,273,28,0.823,127,499,547,04-May,0.299,f/francst01.html,563,126,1330,78,112,27,450,francst01,0.436,2978,324,12330000,University of Maryland,88,1999,190,Right,0.095,3.2,0.1,3.9,16.6,0.521,1.9,12,0.7,18.9,4.8,2.3,28,31.6,2.4,0.456,2.2,-0.2,8.5,6.2
73,11,0.291,PF,23,14,Matt Freije,NOH,93,0.346,17,8,40,2,0.625,54,5,20,04-May,0.259,f/freijma01.html,37,16,127,23,13,23,61,freijma01,0.315,441,45,28191,,,,,,0.425,-0.4,-0.052,-0.8,11.5,0.356,1.6,12.6,0.4,4.1,4.1,0.3,15.5,7.6,-5.2,0.063,-5.9,-0.7,8.2,-0.5
451,81,0.539,C,243,0,Dan Gadzuric,MIL,593,0.539,81,199,224,106,0.538,0,107,30,04-May,,g/gadzuda01.html,243,261,451,81,47,26,674,gadzuda01,0.539,1783,413,695046,,,,,,0,0.9,0.14,2.8,13.1,0.551,1.4,27.4,4.4,18.1,17,2.4,15.8,2.7,-0.8,0.441,-0.1,0.8,22.2,5.2
36,0,0.34,PG,13,4,Reece Gaines,TOT,41,0.38,7,4,17,1,0.75,14,3,7,04-May,0.286,g/gainere01.html,17,1,50,21,5,24,14,gainere01,0.361,187,13,1454640,,,,,,0.28,-0.2,-0.034,-0.3,11.9,0.396,1.4,8,0.4,3.5,0.6,0.1,14.6,5.8,-5.8,0.08,-7,-1.2,4.4,-0.1
34,3,0.346,SG,13,5,Alex Garcia,NOH,44,0.394,8,4,15,1,0.75,18,3,18,04-May,0.278,g/garcial01.html,18,7,52,8,4,24,15,garcial01,0.382,146,8,620046,,99,2004,190,Left,0.346,-0.1,-0.018,-0.1,13,0.409,1.5,6.8,0.6,8.4,5.5,0.1,19.7,22.1,-2.5,0.077,-4.5,-2.1,6.1,-0.1
1335,82,0.502,PF,677,6,Kevin Garnett,MIN,1817,0.504,222,549,207,112,0.811,25,445,466,04-May,0.24,g/garneke01.html,683,247,1360,82,121,28,1108,garneke01,0.507,3121,861,16000000,,108,1995,211,Right,0.018,9.3,0.248,10.1,12.2,0.567,2.1,30.2,2.6,28.2,9.5,6,27.1,27.1,5.3,0.404,9.7,4.4,20.3,16.1
159,0,0.402,PF,74,49,Pat Garrity,ORL,324,0.482,30,33,107,9,0.879,147,29,30,04-May,0.333,g/garripa01.html,123,21,306,71,19,28,124,garripa01,0.465,955,103,2937500,University of Notre Dame,107,1999,206,Right,0.48,-0.5,0.054,0.5,8.6,0.505,1,11.9,0.7,9.1,2.5,0.5,16,4.9,-1.5,0.108,-4,-2.4,7.3,1.1
